continent,location,date,population,total_cases,new_cases,total_deaths,new_deaths
Africa,Tanzania,2020-01-05,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-01-06,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-01-07,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-01-08,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-01-09,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-01-10,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-01-11,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-01-12,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-01-13,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-01-14,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-01-15,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-01-16,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-01-17,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-01-18,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-01-19,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-01-20,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-01-21,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-01-22,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-01-23,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-01-24,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-01-25,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-01-26,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-01-27,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-01-28,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-01-29,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-01-30,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-01-31,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-02-01,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-02-02,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-02-03,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-02-04,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-02-05,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-02-06,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-02-07,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-02-08,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-02-09,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-02-10,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-02-11,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-02-12,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-02-13,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-02-14,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-02-15,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-02-16,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-02-17,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-02-18,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-02-19,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-02-20,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-02-21,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-02-22,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-02-23,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-02-24,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-02-25,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-02-26,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-02-27,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-02-28,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-02-29,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-03-01,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-03-02,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-03-03,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-03-04,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-03-05,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-03-06,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-03-07,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-03-08,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-03-09,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-03-10,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-03-11,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-03-12,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-03-13,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-03-14,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-03-15,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-03-16,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-03-17,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-03-18,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-03-19,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-03-20,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-03-21,65497752,0.0,0.0,0.0,0.0
Africa,Tanzania,2020-03-22,65497752,6.0,6.0,0.0,0.0
Africa,Tanzania,2020-03-23,65497752,6.0,0.0,0.0,0.0
Africa,Tanzania,2020-03-24,65497752,6.0,0.0,0.0,0.0
Africa,Tanzania,2020-03-25,65497752,6.0,0.0,0.0,0.0
Africa,Tanzania,2020-03-26,65497752,6.0,0.0,0.0,0.0
Africa,Tanzania,2020-03-27,65497752,6.0,0.0,0.0,0.0
Africa,Tanzania,2020-03-28,65497752,6.0,0.0,0.0,0.0
Africa,Tanzania,2020-03-29,65497752,14.0,8.0,0.0,0.0
Africa,Tanzania,2020-03-30,65497752,14.0,0.0,0.0,0.0
Africa,Tanzania,2020-03-31,65497752,14.0,0.0,0.0,0.0
Africa,Tanzania,2020-04-01,65497752,14.0,0.0,0.0,0.0
Africa,Tanzania,2020-04-02,65497752,14.0,0.0,0.0,0.0
Africa,Tanzania,2020-04-03,65497752,14.0,0.0,0.0,0.0
Africa,Tanzania,2020-04-04,65497752,14.0,0.0,0.0,0.0
Africa,Tanzania,2020-04-05,65497752,20.0,6.0,1.0,1.0
Africa,Tanzania,2020-04-06,65497752,20.0,0.0,1.0,0.0
Africa,Tanzania,2020-04-07,65497752,20.0,0.0,1.0,0.0
Africa,Tanzania,2020-04-08,65497752,20.0,0.0,1.0,0.0
Africa,Tanzania,2020-04-09,65497752,20.0,0.0,1.0,0.0
Africa,Tanzania,2020-04-10,65497752,20.0,0.0,1.0,0.0
Africa,Tanzania,2020-04-11,65497752,20.0,0.0,1.0,0.0
Africa,Tanzania,2020-04-12,65497752,32.0,12.0,3.0,2.0
Africa,Tanzania,2020-04-13,65497752,32.0,0.0,3.0,0.0
Africa,Tanzania,2020-04-14,65497752,32.0,0.0,3.0,0.0
Africa,Tanzania,2020-04-15,65497752,32.0,0.0,3.0,0.0
Africa,Tanzania,2020-04-16,65497752,32.0,0.0,3.0,0.0
Africa,Tanzania,2020-04-17,65497752,32.0,0.0,3.0,0.0
Africa,Tanzania,2020-04-18,65497752,32.0,0.0,3.0,0.0
Africa,Tanzania,2020-04-19,65497752,148.0,116.0,5.0,2.0
Africa,Tanzania,2020-04-20,65497752,148.0,0.0,5.0,0.0
Africa,Tanzania,2020-04-21,65497752,148.0,0.0,5.0,0.0
Africa,Tanzania,2020-04-22,65497752,148.0,0.0,5.0,0.0
Africa,Tanzania,2020-04-23,65497752,148.0,0.0,5.0,0.0
Africa,Tanzania,2020-04-24,65497752,148.0,0.0,5.0,0.0
Africa,Tanzania,2020-04-25,65497752,148.0,0.0,5.0,0.0
Africa,Tanzania,2020-04-26,65497752,300.0,152.0,10.0,5.0
Africa,Tanzania,2020-04-27,65497752,300.0,0.0,10.0,0.0
Africa,Tanzania,2020-04-28,65497752,300.0,0.0,10.0,0.0
Africa,Tanzania,2020-04-29,65497752,300.0,0.0,10.0,0.0
Africa,Tanzania,2020-04-30,65497752,300.0,0.0,10.0,0.0
Africa,Tanzania,2020-05-01,65497752,300.0,0.0,10.0,0.0
Africa,Tanzania,2020-05-02,65497752,300.0,0.0,10.0,0.0
Africa,Tanzania,2020-05-03,65497752,480.0,180.0,18.0,8.0
Africa,Tanzania,2020-05-04,65497752,480.0,0.0,18.0,0.0
Africa,Tanzania,2020-05-05,65497752,480.0,0.0,18.0,0.0
Africa,Tanzania,2020-05-06,65497752,480.0,0.0,18.0,0.0
Africa,Tanzania,2020-05-07,65497752,480.0,0.0,18.0,0.0
Africa,Tanzania,2020-05-08,65497752,480.0,0.0,18.0,0.0
Africa,Tanzania,2020-05-09,65497752,480.0,0.0,18.0,0.0
Africa,Tanzania,2020-05-10,65497752,509.0,29.0,21.0,3.0
Africa,Tanzania,2020-05-11,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-05-12,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-05-13,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-05-14,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-05-15,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-05-16,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-05-17,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-05-18,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-05-19,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-05-20,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-05-21,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-05-22,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-05-23,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-05-24,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-05-25,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-05-26,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-05-27,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-05-28,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-05-29,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-05-30,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-05-31,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-06-01,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-06-02,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-06-03,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-06-04,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-06-05,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-06-06,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-06-07,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-06-08,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-06-09,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-06-10,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-06-11,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-06-12,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-06-13,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-06-14,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-06-15,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-06-16,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-06-17,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-06-18,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-06-19,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-06-20,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-06-21,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-06-22,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-06-23,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-06-24,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-06-25,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-06-26,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-06-27,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-06-28,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-06-29,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-06-30,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-07-01,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-07-02,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-07-03,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-07-04,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-07-05,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-07-06,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-07-07,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-07-08,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-07-09,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-07-10,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-07-11,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-07-12,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-07-13,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-07-14,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-07-15,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-07-16,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-07-17,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-07-18,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-07-19,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-07-20,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-07-21,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-07-22,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-07-23,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-07-24,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-07-25,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-07-26,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-07-27,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-07-28,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-07-29,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-07-30,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-07-31,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-08-01,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-08-02,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-08-03,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-08-04,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-08-05,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-08-06,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-08-07,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-08-08,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-08-09,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-08-10,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-08-11,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-08-12,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-08-13,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-08-14,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-08-15,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-08-16,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-08-17,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-08-18,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-08-19,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-08-20,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-08-21,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-08-22,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-08-23,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-08-24,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-08-25,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-08-26,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-08-27,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-08-28,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-08-29,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-08-30,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-08-31,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-09-01,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-09-02,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-09-03,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-09-04,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-09-05,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-09-06,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-09-07,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-09-08,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-09-09,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-09-10,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-09-11,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-09-12,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-09-13,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-09-14,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-09-15,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-09-16,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-09-17,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-09-18,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-09-19,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-09-20,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-09-21,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-09-22,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-09-23,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-09-24,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-09-25,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-09-26,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-09-27,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-09-28,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-09-29,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-09-30,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-10-01,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-10-02,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-10-03,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-10-04,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-10-05,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-10-06,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-10-07,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-10-08,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-10-09,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-10-10,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-10-11,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-10-12,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-10-13,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-10-14,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-10-15,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-10-16,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-10-17,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-10-18,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-10-19,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-10-20,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-10-21,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-10-22,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-10-23,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-10-24,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-10-25,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-10-26,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-10-27,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-10-28,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-10-29,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-10-30,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-10-31,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-11-01,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-11-02,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-11-03,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-11-04,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-11-05,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-11-06,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-11-07,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-11-08,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-11-09,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-11-10,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-11-11,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-11-12,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-11-13,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-11-14,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-11-15,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-11-16,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-11-17,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-11-18,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-11-19,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-11-20,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-11-21,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-11-22,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-11-23,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-11-24,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-11-25,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-11-26,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-11-27,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-11-28,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-11-29,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-11-30,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-12-01,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-12-02,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-12-03,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-12-04,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-12-05,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-12-06,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-12-07,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-12-08,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-12-09,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-12-10,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-12-11,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-12-12,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-12-13,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-12-14,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-12-15,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-12-16,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-12-17,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-12-18,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-12-19,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-12-20,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-12-21,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-12-22,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-12-23,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-12-24,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-12-25,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-12-26,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-12-27,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-12-28,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-12-29,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-12-30,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2020-12-31,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2021-01-01,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2021-01-02,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2021-01-03,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2021-01-04,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2021-01-05,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2021-01-06,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2021-01-07,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2021-01-08,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2021-01-09,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2021-01-10,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2021-01-11,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2021-01-12,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2021-01-13,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2021-01-14,65497752,509.0,0.0,21.0,0.0
Africa,Tanzania,2021-01-15,65497752,509.0,0.0,21.0,0.0
